entity,language,url
http://www.wikidata.org/entity/Q1365,es,https://es.wikipedia.org/wiki/Insólita_aventura_de_verano
http://www.wikidata.org/entity/Q1365,fa,https://fa.wikipedia.org/wiki/شیفته_(فیلم_۱۹۷۴)
http://www.wikidata.org/entity/Q1365,fr,https://fr.wikipedia.org/wiki/Vers_un_destin_insolite_sur_les_flots_bleus_de_l'été
http://www.wikidata.org/entity/Q1365,he,https://he.wikipedia.org/wiki/סחף_חושים_(1974)
http://www.wikidata.org/entity/Q1365,it,https://it.wikipedia.org/wiki/Travolti_da_un_insolito_destino_nell'azzurro_mare_d'agosto
http://www.wikidata.org/entity/Q1365,ja,https://ja.wikipedia.org/wiki/流されて…
http://www.wikidata.org/entity/Q1365,ko,https://ko.wikipedia.org/wiki/귀부인과_승무원
http://www.wikidata.org/entity/Q1365,ms,"https://ms.wikipedia.org/wiki/Filem_Swept_Away,_1974"
http://www.wikidata.org/entity/Q1365,pl,https://pl.wikipedia.org/wiki/Porwani_zrządzeniem_losu_przez_wody_lazurowego_sierpniowego_morza
http://www.wikidata.org/entity/Q1365,ru,https://ru.wikipedia.org/wiki/Отнесённые_необыкновенной_судьбой_в_лазурное_море_в_августе
http://www.wikidata.org/entity/Q1365,sh,https://sh.wikipedia.org/wiki/Travolti_da_un_insolito_destino_nell'azzurro_mare_d'agosto
http://www.wikidata.org/entity/Q1365,sv,https://sv.wikipedia.org/wiki/Travolti_da_un_insolito_destino_nell'azzurro_mare_d'agosto
http://www.wikidata.org/entity/Q11254,ace,https://ace.wikipedia.org/wiki/Sira
http://www.wikidata.org/entity/Q11254,af,https://af.wikipedia.org/wiki/Tafelsout
http://www.wikidata.org/entity/Q11254,als,https://als.wikipedia.org/wiki/Speisesalz
http://www.wikidata.org/entity/Q11254,anp,https://anp.wikipedia.org/wiki/नमक
http://www.wikidata.org/entity/Q11254,an,https://an.wikipedia.org/wiki/Sal
http://www.wikidata.org/entity/Q11254,arc,https://arc.wikipedia.org/wiki/ܡܠܚܐ_(ܐܨܪܐ)
http://www.wikidata.org/entity/Q11254,ar,https://ar.wikipedia.org/wiki/ملح_الطعام
http://www.wikidata.org/entity/Q11254,ary,https://ary.wikipedia.org/wiki/ملحة
http://www.wikidata.org/entity/Q11254,arz,https://arz.wikipedia.org/wiki/ملح_الاكل
http://www.wikidata.org/entity/Q11254,ast,https://ast.wikipedia.org/wiki/Sal
http://www.wikidata.org/entity/Q11254,atj,https://atj.wikipedia.org/wiki/Ciwotakan
http://www.wikidata.org/entity/Q11254,av,https://av.wikipedia.org/wiki/ЦӀам
http://www.wikidata.org/entity/Q11254,ay,https://ay.wikipedia.org/wiki/Jayu
http://www.wikidata.org/entity/Q11254,azb,https://azb.wikipedia.org/wiki/دوز
http://www.wikidata.org/entity/Q11254,az,https://az.wikipedia.org/wiki/Duz
http://www.wikidata.org/entity/Q11254,ban,https://ban.wikipedia.org/wiki/Uyah
http://www.wikidata.org/entity/Q11254,bar,https://bar.wikipedia.org/wiki/Soiz
http://www.wikidata.org/entity/Q11254,bat_smg,https://bat_smg.wikipedia.org/wiki/Droska
http://www.wikidata.org/entity/Q11254,ba,https://ba.wikipedia.org/wiki/Аш_тоҙо
http://www.wikidata.org/entity/Q11254,be_x_old,https://be_x_old.wikipedia.org/wiki/Харчовая_соль
http://www.wikidata.org/entity/Q11254,be,https://be.wikipedia.org/wiki/Кухонная_соль
http://www.wikidata.org/entity/Q11254,bew,https://bew.wikipedia.org/wiki/Garem_dapur
http://www.wikidata.org/entity/Q11254,bg,https://bg.wikipedia.org/wiki/Готварска_сол
http://www.wikidata.org/entity/Q11254,bh,https://bh.wikipedia.org/wiki/नून
http://www.wikidata.org/entity/Q11254,bjn,https://bjn.wikipedia.org/wiki/Uyah_padu
http://www.wikidata.org/entity/Q11254,bn,https://bn.wikipedia.org/wiki/লবণ
http://www.wikidata.org/entity/Q11254,bo,https://bo.wikipedia.org/wiki/ཚྭ།
http://www.wikidata.org/entity/Q11254,br,https://br.wikipedia.org/wiki/Holen
http://www.wikidata.org/entity/Q11254,bs,https://bs.wikipedia.org/wiki/So
http://www.wikidata.org/entity/Q11254,bxr,https://bxr.wikipedia.org/wiki/Хоолой_дабһан
http://www.wikidata.org/entity/Q11254,ca,https://ca.wikipedia.org/wiki/Sal_comuna
http://www.wikidata.org/entity/Q11254,cdo,https://cdo.wikipedia.org/wiki/Sièng
http://www.wikidata.org/entity/Q11254,ceb,https://ceb.wikipedia.org/wiki/Alasinon
http://www.wikidata.org/entity/Q11254,chy,https://chy.wikipedia.org/wiki/Vóhpoma'ôhtse
http://www.wikidata.org/entity/Q11254,ckb,https://ckb.wikipedia.org/wiki/خوێ
http://www.wikidata.org/entity/Q11254,cs,https://cs.wikipedia.org/wiki/Sůl_(potravina)
http://www.wikidata.org/entity/Q11254,cv,https://cv.wikipedia.org/wiki/Апат_тăварĕ
http://www.wikidata.org/entity/Q11254,cy,https://cy.wikipedia.org/wiki/Halen
http://www.wikidata.org/entity/Q11254,dag,https://dag.wikipedia.org/wiki/Yalim
http://www.wikidata.org/entity/Q11254,da,https://da.wikipedia.org/wiki/Husholdningssalt
http://www.wikidata.org/entity/Q11254,de,https://de.wikipedia.org/wiki/Speisesalz
http://www.wikidata.org/entity/Q11254,dsb,https://dsb.wikipedia.org/wiki/Sol
http://www.wikidata.org/entity/Q11254,el,https://el.wikipedia.org/wiki/Αλάτι
http://www.wikidata.org/entity/Q11254,en,https://en.wikipedia.org/wiki/Salt
http://www.wikidata.org/entity/Q11254,eo,https://eo.wikipedia.org/wiki/Salo
http://www.wikidata.org/entity/Q11254,es,https://es.wikipedia.org/wiki/Sal_común
http://www.wikidata.org/entity/Q11254,et,https://et.wikipedia.org/wiki/Söögisool
http://www.wikidata.org/entity/Q11254,eu,https://eu.wikipedia.org/wiki/Gatz_arrunt
http://www.wikidata.org/entity/Q11254,fa,https://fa.wikipedia.org/wiki/نمک
http://www.wikidata.org/entity/Q11254,fi,https://fi.wikipedia.org/wiki/Ruokasuola
http://www.wikidata.org/entity/Q11254,fon,https://fon.wikipedia.org/wiki/Jɛ̀
http://www.wikidata.org/entity/Q11254,fr,https://fr.wikipedia.org/wiki/Sel_alimentaire
http://www.wikidata.org/entity/Q11254,fy,https://fy.wikipedia.org/wiki/Sâlt
http://www.wikidata.org/entity/Q11254,ga,https://ga.wikipedia.org/wiki/Salann
http://www.wikidata.org/entity/Q11254,gd,https://gd.wikipedia.org/wiki/Salann
http://www.wikidata.org/entity/Q11254,gl,https://gl.wikipedia.org/wiki/Sal_común
http://www.wikidata.org/entity/Q11254,gn,https://gn.wikipedia.org/wiki/Juky
http://www.wikidata.org/entity/Q11254,guc,https://guc.wikipedia.org/wiki/Ichii_(eküülü)
http://www.wikidata.org/entity/Q11254,gu,https://gu.wikipedia.org/wiki/મીઠું
http://www.wikidata.org/entity/Q11254,hak,https://hak.wikipedia.org/wiki/Yàm
http://www.wikidata.org/entity/Q11254,ha,https://ha.wikipedia.org/wiki/Gishiri
http://www.wikidata.org/entity/Q11254,he,https://he.wikipedia.org/wiki/מלח_בישול
http://www.wikidata.org/entity/Q11254,hif,https://hif.wikipedia.org/wiki/Nimak_(khaae_waala)
http://www.wikidata.org/entity/Q11254,hi,https://hi.wikipedia.org/wiki/साधारण_नमक
http://www.wikidata.org/entity/Q11254,hr,https://hr.wikipedia.org/wiki/Kuhinjska_sol
http://www.wikidata.org/entity/Q11254,hu,https://hu.wikipedia.org/wiki/Konyhasó
http://www.wikidata.org/entity/Q11254,hy,https://hy.wikipedia.org/wiki/Խոհարարական_աղ
http://www.wikidata.org/entity/Q11254,ia,https://ia.wikipedia.org/wiki/Sal_de_cocina
http://www.wikidata.org/entity/Q11254,iba,https://iba.wikipedia.org/wiki/Garam
http://www.wikidata.org/entity/Q11254,id,https://id.wikipedia.org/wiki/Garam_dapur
http://www.wikidata.org/entity/Q11254,ig,https://ig.wikipedia.org/wiki/Ńnú
http://www.wikidata.org/entity/Q11254,ik,https://ik.wikipedia.org/wiki/Taġiuq
http://www.wikidata.org/entity/Q11254,inh,https://inh.wikipedia.org/wiki/Тух
http://www.wikidata.org/entity/Q11254,io,https://io.wikipedia.org/wiki/Manjebla_salo
http://www.wikidata.org/entity/Q11254,is,https://is.wikipedia.org/wiki/Salt
http://www.wikidata.org/entity/Q11254,it,https://it.wikipedia.org/wiki/Sale_da_cucina
http://www.wikidata.org/entity/Q11254,ja,https://ja.wikipedia.org/wiki/塩
http://www.wikidata.org/entity/Q11254,jv,https://jv.wikipedia.org/wiki/Uyah
http://www.wikidata.org/entity/Q11254,kaa,https://kaa.wikipedia.org/wiki/As_duzı
http://www.wikidata.org/entity/Q11254,kab,https://kab.wikipedia.org/wiki/Tisent
http://www.wikidata.org/entity/Q11254,ka,https://ka.wikipedia.org/wiki/სუფრის_მარილი
http://www.wikidata.org/entity/Q11254,kbp,https://kbp.wikipedia.org/wiki/Ɖɔm
http://www.wikidata.org/entity/Q11254,kcg,https://kcg.wikipedia.org/wiki/Nfak
http://www.wikidata.org/entity/Q11254,kge,https://kge.wikipedia.org/wiki/Siya
http://www.wikidata.org/entity/Q11254,kk,https://kk.wikipedia.org/wiki/Ас_тұзы
http://www.wikidata.org/entity/Q11254,kn,https://kn.wikipedia.org/wiki/ಉಪ್ಪು_(ಖಾದ್ಯ)
http://www.wikidata.org/entity/Q11254,ko,https://ko.wikipedia.org/wiki/소금
http://www.wikidata.org/entity/Q11254,ks,https://ks.wikipedia.org/wiki/نوٗن
http://www.wikidata.org/entity/Q11254,ku,https://ku.wikipedia.org/wiki/Xwê
http://www.wikidata.org/entity/Q11254,kw,https://kw.wikipedia.org/wiki/Holan_mos
http://www.wikidata.org/entity/Q11254,ky,https://ky.wikipedia.org/wiki/Туз
http://www.wikidata.org/entity/Q11254,la,https://la.wikipedia.org/wiki/Sal
http://www.wikidata.org/entity/Q11254,li,https://li.wikipedia.org/wiki/Zaot
http://www.wikidata.org/entity/Q11254,lt,https://lt.wikipedia.org/wiki/Valgomoji_druska
http://www.wikidata.org/entity/Q11254,lv,https://lv.wikipedia.org/wiki/Sāls
http://www.wikidata.org/entity/Q11254,mai,https://mai.wikipedia.org/wiki/नून
http://www.wikidata.org/entity/Q11254,map_bms,https://map_bms.wikipedia.org/wiki/Uyah
http://www.wikidata.org/entity/Q11254,mdf,https://mdf.wikipedia.org/wiki/Сал
http://www.wikidata.org/entity/Q11254,min,https://min.wikipedia.org/wiki/Garam_dapua
http://www.wikidata.org/entity/Q11254,mk,https://mk.wikipedia.org/wiki/Сол_(зачин)
http://www.wikidata.org/entity/Q11254,ml,https://ml.wikipedia.org/wiki/ഉപ്പ്
http://www.wikidata.org/entity/Q11254,mn,https://mn.wikipedia.org/wiki/Хоолны_давс
http://www.wikidata.org/entity/Q11254,mnw,https://mnw.wikipedia.org/wiki/ၜဵု
http://www.wikidata.org/entity/Q11254,mos,https://mos.wikipedia.org/wiki/Yamsem
http://www.wikidata.org/entity/Q11254,mr,https://mr.wikipedia.org/wiki/मीठ
http://www.wikidata.org/entity/Q11254,ms,https://ms.wikipedia.org/wiki/Garam
http://www.wikidata.org/entity/Q11254,my,https://my.wikipedia.org/wiki/ဆား
http://www.wikidata.org/entity/Q11254,nah,https://nah.wikipedia.org/wiki/Iztatl
http://www.wikidata.org/entity/Q11254,nds,https://nds.wikipedia.org/wiki/Solt
http://www.wikidata.org/entity/Q11254,ne,https://ne.wikipedia.org/wiki/नुन
http://www.wikidata.org/entity/Q11254,new,https://new.wikipedia.org/wiki/चि
http://www.wikidata.org/entity/Q11254,nl,https://nl.wikipedia.org/wiki/Keukenzout
http://www.wikidata.org/entity/Q11254,nv,https://nv.wikipedia.org/wiki/Áshįįh
http://www.wikidata.org/entity/Q11254,oc,https://oc.wikipedia.org/wiki/Sal_alimentària
http://www.wikidata.org/entity/Q11254,olo,https://olo.wikipedia.org/wiki/Einehsuolu
http://www.wikidata.org/entity/Q11254,or,https://or.wikipedia.org/wiki/ଲୁଣ
http://www.wikidata.org/entity/Q11254,pa,https://pa.wikipedia.org/wiki/ਲੂਣ
http://www.wikidata.org/entity/Q11254,pcd,https://pcd.wikipedia.org/wiki/Sé_à_minger
http://www.wikidata.org/entity/Q11254,pl,https://pl.wikipedia.org/wiki/Sól_kuchenna
http://www.wikidata.org/entity/Q11254,pms,https://pms.wikipedia.org/wiki/Sal_da_cusin-a
http://www.wikidata.org/entity/Q11254,pnb,https://pnb.wikipedia.org/wiki/لوݨ
http://www.wikidata.org/entity/Q11254,ps,https://ps.wikipedia.org/wiki/مالگه
http://www.wikidata.org/entity/Q11254,pt,https://pt.wikipedia.org/wiki/Sal_de_cozinha
http://www.wikidata.org/entity/Q11254,ro,https://ro.wikipedia.org/wiki/Sare_de_bucătărie
http://www.wikidata.org/entity/Q11254,ru,https://ru.wikipedia.org/wiki/Поваренная_соль
http://www.wikidata.org/entity/Q11254,rw,https://rw.wikipedia.org/wiki/Umunyu
http://www.wikidata.org/entity/Q11254,sah,https://sah.wikipedia.org/wiki/Туус
http://www.wikidata.org/entity/Q11254,sat,https://sat.wikipedia.org/wiki/ᱵᱩᱞᱩᱝ
http://www.wikidata.org/entity/Q11254,sa,https://sa.wikipedia.org/wiki/लवणम्
http://www.wikidata.org/entity/Q11254,sco,https://sco.wikipedia.org/wiki/Saut
http://www.wikidata.org/entity/Q11254,sc,https://sc.wikipedia.org/wiki/Sali_de_coxina
http://www.wikidata.org/entity/Q11254,sd,https://sd.wikipedia.org/wiki/لوڻ
http://www.wikidata.org/entity/Q11254,sh,https://sh.wikipedia.org/wiki/So_(začin)
http://www.wikidata.org/entity/Q11254,simple,https://simple.wikipedia.org/wiki/Table_salt
http://www.wikidata.org/entity/Q11254,si,https://si.wikipedia.org/wiki/ලුණු
http://www.wikidata.org/entity/Q11254,sl,https://sl.wikipedia.org/wiki/Sol
http://www.wikidata.org/entity/Q11254,sn,https://sn.wikipedia.org/wiki/Munyu
http://www.wikidata.org/entity/Q11254,so,https://so.wikipedia.org/wiki/Milix
http://www.wikidata.org/entity/Q11254,sq,https://sq.wikipedia.org/wiki/Kripa
http://www.wikidata.org/entity/Q11254,sr,https://sr.wikipedia.org/wiki/Со_(зачин)
http://www.wikidata.org/entity/Q11254,su,https://su.wikipedia.org/wiki/Uyah
http://www.wikidata.org/entity/Q11254,sv,https://sv.wikipedia.org/wiki/Salt
http://www.wikidata.org/entity/Q11254,sw,https://sw.wikipedia.org/wiki/Munyu
http://www.wikidata.org/entity/Q11254,ta,https://ta.wikipedia.org/wiki/உப்பு
http://www.wikidata.org/entity/Q11254,tcy,https://tcy.wikipedia.org/wiki/ಉಪ್ಪು
http://www.wikidata.org/entity/Q11254,tdd,https://tdd.wikipedia.org/wiki/ᥐᥫ
http://www.wikidata.org/entity/Q11254,te,https://te.wikipedia.org/wiki/ఉప్పు
http://www.wikidata.org/entity/Q11254,tg,https://tg.wikipedia.org/wiki/Намак
http://www.wikidata.org/entity/Q11254,th,https://th.wikipedia.org/wiki/เกลือ
http://www.wikidata.org/entity/Q11254,tl,https://tl.wikipedia.org/wiki/Asin
http://www.wikidata.org/entity/Q11254,tr,https://tr.wikipedia.org/wiki/Tuz
http://www.wikidata.org/entity/Q11254,tt,https://tt.wikipedia.org/wiki/Аш_тозы
http://www.wikidata.org/entity/Q11254,ug,https://ug.wikipedia.org/wiki/تۇز
http://www.wikidata.org/entity/Q11254,uk,https://uk.wikipedia.org/wiki/Кухонна_сіль
http://www.wikidata.org/entity/Q11254,ur,https://ur.wikipedia.org/wiki/نمک
http://www.wikidata.org/entity/Q11254,uz,https://uz.wikipedia.org/wiki/Osh_tuzi
http://www.wikidata.org/entity/Q11254,vep,https://vep.wikipedia.org/wiki/Sol
http://www.wikidata.org/entity/Q11254,vi,https://vi.wikipedia.org/wiki/Muối_ăn
http://www.wikidata.org/entity/Q11254,war,https://war.wikipedia.org/wiki/Asin
http://www.wikidata.org/entity/Q11254,wa,https://wa.wikipedia.org/wiki/Sé_d'_coujhene
http://www.wikidata.org/entity/Q11254,wuu,https://wuu.wikipedia.org/wiki/食盐
http://www.wikidata.org/entity/Q11254,xmf,https://xmf.wikipedia.org/wiki/ჯიმუ
http://www.wikidata.org/entity/Q11254,yi,https://yi.wikipedia.org/wiki/זאלץ
http://www.wikidata.org/entity/Q11254,yo,https://yo.wikipedia.org/wiki/Iyọ̀
http://www.wikidata.org/entity/Q11254,zh_classical,https://zh_classical.wikipedia.org/wiki/食鹽
http://www.wikidata.org/entity/Q11254,zh_min_nan,https://zh_min_nan.wikipedia.org/wiki/Iâm
http://www.wikidata.org/entity/Q11254,zh_yue,https://zh_yue.wikipedia.org/wiki/食鹽
http://www.wikidata.org/entity/Q11254,zh,https://zh.wikipedia.org/wiki/食盐
http://www.wikidata.org/entity/Q2465121,cv,https://cv.wikipedia.org/wiki/Таджикфильм
http://www.wikidata.org/entity/Q2465121,de,https://de.wikipedia.org/wiki/Tadschikfilm
http://www.wikidata.org/entity/Q2465121,en,https://en.wikipedia.org/wiki/Tajikfilm
http://www.wikidata.org/entity/Q2465121,es,https://es.wikipedia.org/wiki/Tojikfilm
http://www.wikidata.org/entity/Q2465121,fa,https://fa.wikipedia.org/wiki/تاجیک_فیلم
http://www.wikidata.org/entity/Q2465121,fr,https://fr.wikipedia.org/wiki/Tadjikfilm
http://www.wikidata.org/entity/Q2465121,ka,https://ka.wikipedia.org/wiki/ტაჯიკფილმი
http://www.wikidata.org/entity/Q2465121,lfn,https://lfn.wikipedia.org/wiki/Tojikfilm
http://www.wikidata.org/entity/Q2465121,pl,https://pl.wikipedia.org/wiki/Tadżykfilm
http://www.wikidata.org/entity/Q2465121,ro,https://ro.wikipedia.org/wiki/Tajikfilm
http://www.wikidata.org/entity/Q2465121,ru,https://ru.wikipedia.org/wiki/Таджикфильм
http://www.wikidata.org/entity/Q2465121,tg,https://tg.wikipedia.org/wiki/Тоҷикфилм
http://www.wikidata.org/entity/Q2465121,uk,https://uk.wikipedia.org/wiki/Таджикфільм
http://www.wikidata.org/entity/Q7679703,en,https://en.wikipedia.org/wiki/Talk_to_Me_(NYC)
http://www.wikidata.org/entity/Q1568338,ar,https://ar.wikipedia.org/wiki/كاتب_تقني
http://www.wikidata.org/entity/Q1568338,bg,https://bg.wikipedia.org/wiki/Технописец
http://www.wikidata.org/entity/Q1568338,cs,https://cs.wikipedia.org/wiki/Dokumentarista_(technika)
http://www.wikidata.org/entity/Q1568338,da,https://da.wikipedia.org/wiki/Teknisk_redaktør
http://www.wikidata.org/entity/Q1568338,de,https://de.wikipedia.org/wiki/Technischer_Redakteur
http://www.wikidata.org/entity/Q1568338,en,https://en.wikipedia.org/wiki/Technical_writer
http://www.wikidata.org/entity/Q1568338,fa,https://fa.wikipedia.org/wiki/نویسنده_فنی
http://www.wikidata.org/entity/Q1568338,fi,https://fi.wikipedia.org/wiki/Tekninen_kirjoittaja
http://www.wikidata.org/entity/Q1568338,fr,https://fr.wikipedia.org/wiki/Rédacteur_technique
http://www.wikidata.org/entity/Q1568338,it,https://it.wikipedia.org/wiki/Technical_writer
http://www.wikidata.org/entity/Q1568338,ja,https://ja.wikipedia.org/wiki/テクニカルライター
http://www.wikidata.org/entity/Q1568338,kn,https://kn.wikipedia.org/wiki/ತಾಂತ್ರಿಕ_ಲೇಖಕ
http://www.wikidata.org/entity/Q1568338,ko,https://ko.wikipedia.org/wiki/테크니컬_라이터
http://www.wikidata.org/entity/Q1568338,nl,https://nl.wikipedia.org/wiki/Technisch_schrijver
http://www.wikidata.org/entity/Q1568338,no,https://no.wikipedia.org/wiki/Teknisk_forfatter
http://www.wikidata.org/entity/Q1568338,ru,https://ru.wikipedia.org/wiki/Технический_писатель
http://www.wikidata.org/entity/Q1568338,uk,https://uk.wikipedia.org/wiki/Технічний_автор
http://www.wikidata.org/entity/Q1568338,zh,https://zh.wikipedia.org/wiki/技术写作人员
http://www.wikidata.org/entity/Q7696211,ca,https://ca.wikipedia.org/wiki/Estil_telegrama
http://www.wikidata.org/entity/Q7696211,de,https://de.wikipedia.org/wiki/Telegrammstil
http://www.wikidata.org/entity/Q7696211,en,https://en.wikipedia.org/wiki/Telegram_style
http://www.wikidata.org/entity/Q7696211,nl,https://nl.wikipedia.org/wiki/Telegramstijl
http://www.wikidata.org/entity/Q7696211,sw,https://sw.wikipedia.org/wiki/Uandishi_wa_barua_ya_simu
http://www.wikidata.org/entity/Q674413,de,https://de.wikipedia.org/wiki/Tell_(Poker)
http://www.wikidata.org/entity/Q674413,en,https://en.wikipedia.org/wiki/Tell_(poker)
http://www.wikidata.org/entity/Q674413,nl,https://nl.wikipedia.org/wiki/Tell_(poker)
http://www.wikidata.org/entity/Q674413,sv,https://sv.wikipedia.org/wiki/Tell_(poker)
http://www.wikidata.org/entity/Q175122,af,https://af.wikipedia.org/wiki/Terrestriële_televisie
http://www.wikidata.org/entity/Q175122,ar,https://ar.wikipedia.org/wiki/بث_تلفازي_أرضي
http://www.wikidata.org/entity/Q175122,bg,https://bg.wikipedia.org/wiki/Ефирна_телевизия
http://www.wikidata.org/entity/Q175122,ca,https://ca.wikipedia.org/wiki/Televisió_terrestre
http://www.wikidata.org/entity/Q175122,de,https://de.wikipedia.org/wiki/Antennenfernsehen
http://www.wikidata.org/entity/Q175122,en,https://en.wikipedia.org/wiki/Terrestrial_television
http://www.wikidata.org/entity/Q175122,eo,https://eo.wikipedia.org/wiki/Dissenda_televido
http://www.wikidata.org/entity/Q175122,es,https://es.wikipedia.org/wiki/Televisión_terrestre
http://www.wikidata.org/entity/Q175122,fa,https://fa.wikipedia.org/wiki/تلویزیون_زمینی
http://www.wikidata.org/entity/Q175122,fr,https://fr.wikipedia.org/wiki/Transmission_hertzienne
http://www.wikidata.org/entity/Q175122,hi,https://hi.wikipedia.org/wiki/स्थलीय_टेलीविजन
http://www.wikidata.org/entity/Q175122,id,https://id.wikipedia.org/wiki/Televisi_terestrial
http://www.wikidata.org/entity/Q175122,is,https://is.wikipedia.org/wiki/Jarðbundið_sjónvarp
http://www.wikidata.org/entity/Q175122,it,https://it.wikipedia.org/wiki/Televisione_terrestre
http://www.wikidata.org/entity/Q175122,ja,https://ja.wikipedia.org/wiki/地上波
http://www.wikidata.org/entity/Q175122,kn,https://kn.wikipedia.org/wiki/ಆಂಟೆನಾ
http://www.wikidata.org/entity/Q175122,ko,https://ko.wikipedia.org/wiki/지상파
http://www.wikidata.org/entity/Q175122,ms,https://ms.wikipedia.org/wiki/Televisyen_terestrial
http://www.wikidata.org/entity/Q175122,pl,https://pl.wikipedia.org/wiki/Telewizja_naziemna
http://www.wikidata.org/entity/Q175122,pt,https://pt.wikipedia.org/wiki/Televisão_terrestre
http://www.wikidata.org/entity/Q175122,ro,https://ro.wikipedia.org/wiki/Televiziune_terestră
http://www.wikidata.org/entity/Q175122,simple,https://simple.wikipedia.org/wiki/Terrestrial_television
http://www.wikidata.org/entity/Q175122,sr,https://sr.wikipedia.org/wiki/Терестријална_телевизија
http://www.wikidata.org/entity/Q175122,sv,https://sv.wikipedia.org/wiki/Marksänd_TV
http://www.wikidata.org/entity/Q175122,ta,https://ta.wikipedia.org/wiki/புவிப்புறத்_தொலைக்காட்சி
http://www.wikidata.org/entity/Q175122,th,https://th.wikipedia.org/wiki/โทรทัศน์ภาคพื้นดิน
http://www.wikidata.org/entity/Q175122,tr,https://tr.wikipedia.org/wiki/Karasal_televizyon
http://www.wikidata.org/entity/Q175122,vi,https://vi.wikipedia.org/wiki/Truyền_hình_mặt_đất
http://www.wikidata.org/entity/Q175122,zh_yue,https://zh_yue.wikipedia.org/wiki/地面電視
http://www.wikidata.org/entity/Q175122,zh,https://zh.wikipedia.org/wiki/地面電視
http://www.wikidata.org/entity/Q595,ar,https://ar.wikipedia.org/wiki/المنبوذون_(فيلم)
http://www.wikidata.org/entity/Q595,arz,https://arz.wikipedia.org/wiki/المنبوذون
http://www.wikidata.org/entity/Q595,az,"https://az.wikipedia.org/wiki/Toxunulmazlar_(film,_2011)"
http://www.wikidata.org/entity/Q595,ba,"https://ba.wikipedia.org/wiki/Ҡағылғыһыҙҙар_(фильм,_2011)"
http://www.wikidata.org/entity/Q595,be,"https://be.wikipedia.org/wiki/Недатыкальныя_(фільм,_2011)"
http://www.wikidata.org/entity/Q595,bg,"https://bg.wikipedia.org/wiki/Недосегаемите_(филм,_2011)"
http://www.wikidata.org/entity/Q595,ca,https://ca.wikipedia.org/wiki/Intocable
http://www.wikidata.org/entity/Q595,cs,"https://cs.wikipedia.org/wiki/Nedotknutelní_(film,_2011)"
http://www.wikidata.org/entity/Q595,cy,https://cy.wikipedia.org/wiki/Intouchables
http://www.wikidata.org/entity/Q595,da,https://da.wikipedia.org/wiki/De_urørlige
http://www.wikidata.org/entity/Q595,de,https://de.wikipedia.org/wiki/Ziemlich_beste_Freunde
http://www.wikidata.org/entity/Q595,el,https://el.wikipedia.org/wiki/Άθικτοι_(ταινία)
http://www.wikidata.org/entity/Q595,en,https://en.wikipedia.org/wiki/The_Intouchables
http://www.wikidata.org/entity/Q595,es,https://es.wikipedia.org/wiki/Intouchables
http://www.wikidata.org/entity/Q595,eu,https://eu.wikipedia.org/wiki/Intouchables
http://www.wikidata.org/entity/Q595,fa,https://fa.wikipedia.org/wiki/دست‌نیافتنی‌ها
http://www.wikidata.org/entity/Q595,fi,https://fi.wikipedia.org/wiki/Koskemattomat
http://www.wikidata.org/entity/Q595,fr,https://fr.wikipedia.org/wiki/Intouchables_(film)
http://www.wikidata.org/entity/Q595,gl,https://gl.wikipedia.org/wiki/Intocable
http://www.wikidata.org/entity/Q595,he,https://he.wikipedia.org/wiki/מחוברים_לחיים
http://www.wikidata.org/entity/Q595,hr,https://hr.wikipedia.org/wiki/Nedodirljivi_(2011.)
http://www.wikidata.org/entity/Q595,ht,https://ht.wikipedia.org/wiki/Intouchables_(fim)
http://www.wikidata.org/entity/Q595,hu,"https://hu.wikipedia.org/wiki/Életrevalók_(film,_2011)"
http://www.wikidata.org/entity/Q595,hy,https://hy.wikipedia.org/wiki/1+1_(ֆիլմ)
http://www.wikidata.org/entity/Q595,id,https://id.wikipedia.org/wiki/The_Intouchables
http://www.wikidata.org/entity/Q595,it,https://it.wikipedia.org/wiki/Quasi_amici_-_Intouchables
http://www.wikidata.org/entity/Q595,ja,https://ja.wikipedia.org/wiki/最強のふたり
http://www.wikidata.org/entity/Q595,ka,https://ka.wikipedia.org/wiki/ხელშეუხებელნი_(2011_წლის_ფილმი)
http://www.wikidata.org/entity/Q595,kk,https://kk.wikipedia.org/wiki/Сотсыз_сотқарлар
http://www.wikidata.org/entity/Q595,ko,https://ko.wikipedia.org/wiki/언터처블:_1%의_우정
http://www.wikidata.org/entity/Q595,ky,https://ky.wikipedia.org/wiki/Кол_тийбестер
http://www.wikidata.org/entity/Q595,lt,https://lt.wikipedia.org/wiki/Neliečiamieji_(2011)
http://www.wikidata.org/entity/Q595,lv,https://lv.wikipedia.org/wiki/Neaizskaramie_(filma)
http://www.wikidata.org/entity/Q595,nl,https://nl.wikipedia.org/wiki/Intouchables
http://www.wikidata.org/entity/Q595,no,https://no.wikipedia.org/wiki/De_urørlige
http://www.wikidata.org/entity/Q595,pa,https://pa.wikipedia.org/wiki/ਐਂਤੂਸ਼ਾਬਲ
http://www.wikidata.org/entity/Q595,pl,https://pl.wikipedia.org/wiki/Nietykalni_(film_2011)
http://www.wikidata.org/entity/Q595,pt,https://pt.wikipedia.org/wiki/Intouchables
http://www.wikidata.org/entity/Q595,ro,https://ro.wikipedia.org/wiki/Invincibilii_(film_din_2011)
http://www.wikidata.org/entity/Q595,ru,https://ru.wikipedia.org/wiki/1+1_(фильм)
